element_name,element
conclusion,E1971
condign,E1972
conference,E1973
confirmed,E1974
congratulation,E1975
consented,E1976
consequently,E1977
consoling,E1978
contemplating,E1979
continually,E1980
contrast,E1981
cooperate,E1982
decay,E1983
deceive,E1984
dependency,E1985
derives,E1986
deserves,E1987
destruction,E1988
destructive,E1989
dey,E1990
difference,E1991
diminished,E1992
discord,E1993
discover,E1994
display,E1995
disquietude,E1996
doubtless,E1997
drain,E1998
emperor,E1999
enjoy,E2000
enjoyed,E2001
enjoys,E2002
enmity,E2003
enormous,E2004
envoy,E2005
equaled,E2006
error,E2007
estimation,E2008
evil,E2009
examination,E2010
exceeding,E2011
excepts,E2012
excite,E2013
exhausting,E2014
exhibit,E2015
expensive,E2016
external,E2017
extinction,E2018
fair,E2019
father,E2020
favorite,E2021
fervent,E2022
forgiveness,E2023
forwarding,E2024
founded,E2025
frequent,E2026
frigate,E2027
fully,E2028
garrisoning,E2029
gratifying,E2030
grievous,E2031
guarantee,E2032
harbor,E2033
heart,E2034
heavy,E2035
heretofore,E2036
hunting,E2037
illusory,E2038
immense,E2039
impel,E2040
importing,E2041
impunity,E2042
induced,E2043
ingredient,E2044
innocent,E2045
inviting,E2046
involved,E2047
join,E2048
judgment,E2049
latest,E2050
letter,E2051
light,E2052
luster,E2053
madrid,E2054
maintained,E2055
majesty,E2056
maturing,E2057
menaced,E2058
met,E2059
mine,E2060
mingle,E2061
misled,E2062
misunderstanding,E2063
mitigate,E2064
molestation,E2065
moreover,E2066
morocco,E2067
murder,E2068
murderer,E2069
murdering,E2070
namely,E2071
negotiated,E2072
neighbor,E2073
neutral,E2074
northwest,E2075
observance,E2076
obtaining,E2077
officially,E2078
opening,E2079
option,E2080
overbalanced,E2081
pay,E2082
perfection,E2083
position,E2084
preexisting,E2085
probability,E2086
profound,E2087
prolong,E2088
proportionally,E2089
prosper,E2090
quiet,E2091
receives,E2092
recognition,E2093
recovered,E2094
reflect,E2095
regarded,E2096
regency,E2097
region,E2098
reinforce,E2099
relative,E2100
remonstrance,E2101
repeat,E2102
replenishing,E2103
repose,E2104
restoration,E2105
restrained,E2106
retaliation,E2107
review,E2108
sacred,E2109
sanguine,E2110
say,E2111
shock,E2112
sight,E2113
site,E2114
solicitude,E2115
spring,E2116
subjected,E2117
subsisted,E2118
subsistence,E2119
suffering,E2120
summary,E2121
supplying,E2122
surpassed,E2123
think,E2124
threaten,E2125
unadjusted,E2126
undecaying,E2127
unfolded,E2128
unfortunate,E2129
uniformly,E2130
unknown,E2131
unusually,E2132
urge,E2133
usual,E2134
violated,E2135
wearing,E2136
wholesome,E2137
woman,E2138
ablest,E2139
academy,E2140
accept,E2141
address,E2142
adjourned,E2143
admit,E2144
agency,E2145
along,E2146
amongst,E2147
andrew,E2148
appeared,E2149
appointed,E2150
april,E2151
aranjuez,E2152
arbiter,E2153
ardently,E2154
assembly,E2155
assimilation,E2156
assist,E2157
avoided,E2158
barely,E2159
bay,E2160
becomes,E2161
begin,E2162
beneficial,E2163
benson,E2164
board,E2165
boston,E2166
boundary,E2167
brittanic,E2168
broke,E2169
calamity,E2170
canada,E2171
captured,E2172
catholic,E2173
center,E2174
cheap,E2175
choice,E2176
chosen,E2177
civilized,E2178
cogent,E2179
colerain,E2180
collecting,E2181
communicating,E2182
complicated,E2183
composed,E2184
conception,E2185
conformity,E2186
congratulate,E2187
consent,E2188
constantly,E2189
contains,E2190
contemplated,E2191
contract,E2192
cordial,E2193
cordially,E2194
cost,E2195
creation,E2196
croix,E2197
cruiser,E2198
date,E2199
decision,E2200
declining,E2201
dedicated,E2202
deeming,E2203
departure,E2204
deputy,E2205
desirableness,E2206
detroit,E2207
devolved,E2208
diminish,E2209
disadvantage,E2210
disappointment,E2211
discharging,E2212
discouraging,E2213
discovery,E2214
dispute,E2215
disturbance,E2216
doubly,E2217
drawing,E2218
easily,E2219
east,E2220
education,E2221
egbert,E2222
entire,E2223
equipping,E2224
european,E2225
evacuation,E2226
eventually,E2227
everywhere,E2228
excellent,E2229
exception,E2230
exclude,E2231
exempt,E2232
expose,E2233
expression,E2234
extended,E2235
favor,E2236
final,E2237
flag,E2238
florida,E2239
flourishing,E2240
following,E2241
forget,E2242
fort,E2243
fortitude,E2244
framing,E2245
french,E2246
garrison,E2247
going,E2248
gradual,E2249
gratifies,E2250
greatly,E2251
grow,E2252
guardian,E2253
highly,E2254
homogenous,E2255
impair,E2256
import,E2257
impracticable,E2258
improved,E2259
incursion,E2260
independence,E2261
indicate,E2262
indie,E2263
inexpedient,E2264
insecure,E2265
insure,E2266
interference,E2267
interruption,E2268
john,E2269
journey,E2270
leaf,E2271
left,E2272
length,E2273
liable,E2274
liberation,E2275
london,E2276
lot,E2277
maturity,E2278
maxim,E2279
mediterranean,E2280
meeting,E2281
mentioned,E2282
message,E2283
miami,E2284
michilimackinac,E2285
midst,E2286
minister,E2287
moderate,E2288
month,E2289
motive,E2290
narrow,E2291
natchez,E2292
naval,E2293
navy,E2294
nearer,E2295
neutrality,E2296
niagara,E2297
occasioned,E2298
occupy,E2299
occupying,E2300
occurred,E2301
october,E2302
oswego,E2303
overcome,E2304
parcel,E2305
passamaquoddy,E2306
patronize,E2307
perfectly,E2308
perpetual,E2309
possession,E2310
posterity,E2311
practicing,E2312
precarious,E2313
predatory,E2314
preliminary,E2315
premium,E2316
preserved,E2317
previous,E2318
privation,E2319
proceed,E2320
procrastinated,E2321
professor,E2322
promptly,E2323
protecting,E2324
province,E2325
purse,E2326
pursuance,E2327
pursuit,E2328
receipt,E2329
reception,E2330
recurring,E2331
reenforcement,E2332
relief,E2333
repeatable,E2334
repugnant,E2335
requires,E2336
reserve,E2337
running,E2338
see,E2339
selection,E2340
series,E2341
shewn,E2342
ship,E2343
soil,E2344
sort,E2345
sovereign,E2346
spain,E2347
spanish,E2348
specie,E2349
spreading,E2350
station,E2351
stimulating,E2352
stipulated,E2353
stock,E2354
submit,E2355
successfully,E2356
sufficient,E2357
superficially,E2358
supplication,E2359
supported,E2360
surplus,E2361
talent,E2362
thence,E2363
thorough,E2364
transmitting,E2365
tripoli,E2366
trumbull,E2367
tunis,E2368
unabated,E2369
understanding,E2370
undertaking,E2371
unimproved,E2372
universe,E2373
unprotected,E2374
unruly,E2375
unwelcome,E2376
upright,E2377
utmost,E2378
vindicate,E2379
virtually,E2380
virtue,E2381
vital,E2382
wealth,E2383
whatever,E2384
withdrawn,E2385
york,E2386
youth,E2387
abundant,E2388
acting,E2389
activity,E2390
adjacent,E2391
adjournment,E2392
affect,E2393
afflicted,E2394
alienate,E2395
ambition,E2396
amendment,E2397
answer,E2398
apprehensive,E2399
arbitration,E2400
arrival,E2401
ashore,E2402
assemble,E2403
asserted,E2404
attack,E2405
attainment,E2406
authentic,E2407
avarice,E2408
award,E2409
awarded,E2410
beneficent,E2411
benevolence,E2412
british,E2413
cargo,E2414
colleague,E2415
comfort,E2416
commercial,E2417
concurrence,E2418
confederacy,E2419
confidently,E2420
conformably,E2421
consul,E2422
consular,E2423
contagious,E2424
continual,E2425
contracted,E2426
convene,E2427
counteract,E2428
deception,E2429
decide,E2430
decline,E2431
demarcation,E2432
destitute,E2433
detect,E2434
determination,E2435
direction,E2436
directly,E2437
disbursed,E2438
discovered,E2439
distress,E2440
diver,E2441
embarked,E2442
exerted,E2443
faring,E2444
feudal,E2445
fishery,E2446
forbore,E2447
forged,E2448
funding,E2449
gave,E2450
growth,E2451
guilty,E2452
happens,E2453
health,E2454
hearty,E2455
hold,E2456
illegal,E2457
impaired,E2458
importunity,E2459
indifferent,E2460
indulging,E2461
ineffectual,E2462
injustice,E2463
insinuated,E2464
inspection,E2465
intended,E2466
introduced,E2467
involving,E2468
irregular,E2469
island,E2470
kindly,E2471
loaned,E2472
manifestation,E2473
member,E2474
memorable,E2475
merchandise,E2476
mission,E2477
moral,E2478
mouth,E2479
neglect,E2480
obligated,E2481
obtained,E2482
offered,E2483
paris,E2484
passing,E2485
philadelphia,E2486
plundered,E2487
portentous,E2488
postpone,E2489
poverty,E2490
precautionary,E2491
prepare,E2492
proceeded,E2493
propitious,E2494
prosecuted,E2495
raise,E2496
realized,E2497
reasonably,E2498
reestablishment,E2499
register,E2500
regretted,E2501
religious,E2502
remaining,E2503
requiring,E2504
residing,E2505
rhode,E2506
run,E2507
sailing,E2508
sea,E2509
secret,E2510
seldom,E2511
shore,E2512
short,E2513
sick,E2514
sickness,E2515
singular,E2516
sitting,E2517
solely,E2518
sovereignty,E2519
successful,E2520
suitable,E2521
summer,E2522
supporting,E2523
supposed,E2524
sure,E2525
sympathy,E2526
thrown,E2527
transfer,E2528
tribunal,E2529
unanimity,E2530
unpleasant,E2531
unrestrained,E2532
whence,E2533
withdrawing,E2534
abandon,E2535
acknowledged,E2536
actually,E2537
adheres,E2538
adjoining,E2539
advert,E2540
adverting,E2541
affected,E2542
alarming,E2543
alike,E2544
apprehended,E2545
armament,E2546
asserting,E2547
assessment,E2548
assure,E2549
attending,E2550
augmenting,E2551
averse,E2552
belong,E2553
bound,E2554
claimant,E2555
coast,E2556
come,E2557
commences,E2558
complained,E2559
concurred,E2560
consider,E2561
considering,E2562
conspicuous,E2563
contention,E2564
continues,E2565
continuing,E2566
cruising,E2567
cultivated,E2568
dearest,E2569
declare,E2570
decree,E2571
deem,E2572
deliberately,E2573
demonstrating,E2574
demonstrative,E2575
described,E2576
desirous,E2577
desist,E2578
determinate,E2579
determined,E2580
development,E2581
directory,E2582
disappeared,E2583
discoverable,E2584
embassy,E2585
enacted,E2586
encouraged,E2587
ere,E2588
evacuated,E2589
extinguished,E2590
fabric,E2591
fall,E2592
fatal,E2593
foresight,E2594
fork,E2595
forming,E2596
frame,E2597
fruitlessly,E2598
fundy,E2599
glory,E2600
governed,E2601
grant,E2602
hill,E2603
humiliation,E2604
idea,E2605
impress,E2606
inadmissible,E2607
incalculable,E2608
inculcating,E2609
indirectly,E2610
infer,E2611
inflicted,E2612
instead,E2613
instigated,E2614
invariably,E2615
invigorate,E2616
invigorated,E2617
january,E2618
jealous,E2619
joined,E2620
latitude,E2621
lie,E2622
malady,E2623
malignancy,E2624
manly,E2625
maritime,E2626
menace,E2627
mercantile,E2628
mississippi,E2629
near,E2630
negotiate,E2631
northernmost,E2632
northward,E2633
oblation,E2634
obstacle,E2635
oppose,E2636
participation,E2637
perceive,E2638
perseveringly,E2639
pestilence,E2640
pledge,E2641
preclude,E2642
prescribe,E2643
pretension,E2644
profession,E2645
proposition,E2646
qualification,E2647
raising,E2648
ravage,E2649
reconcile,E2650
reconciled,E2651
regardless,E2652
remarkable,E2653
reparation,E2654
repeated,E2655
rescinded,E2656
restrain,E2657
reverence,E2658
rupture,E2659
safe,E2660
scoodiac,E2661
send,E2662
settled,E2663
sincerity,E2664
size,E2665
solicitous,E2666
solidity,E2667
steadily,E2668
stopped,E2669
stream,E2670
subordinate,E2671
sudden,E2672
sufferer,E2673
suspend,E2674
sympathize,E2675
therein,E2676
timber,E2677
undismayed,E2678
unequivocal,E2679
unexampled,E2680
usually,E2681
valuation,E2682
vigorous,E2683
walnut,E2684
westward,E2685
whereby,E2686
white,E2687
willing,E2688
accommodate,E2689
almost,E2690
america,E2691
appearing,E2692
arrived,E2693
benevolent,E2694
ceased,E2695
coming,E2696
company,E2697
conclude,E2698
consisting,E2699
convicted,E2700
december,E2701
defiance,E2702
degradation,E2703
deity,E2704
designed,E2705
directing,E2706
discontinued,E2707
disease,E2708
domingo,E2709
earnestly,E2710
escaping,E2711
examining,E2712
executed,E2713
exempted,E2714
express,E2715
felt,E2716
flattering,E2717
guarded,E2718
hopeless,E2719
impede,E2720
incompatible,E2721
inconsistent,E2722
indispensably,E2723
instruct,E2724
interpretation,E2725
investigate,E2726
maintaining,E2727
merciful,E2728
misdemeanor,E2729
monday,E2730
nomination,E2731
occurring,E2732
openly,E2733
organization,E2734
originated,E2735
performance,E2736
perseverance,E2737
possessed,E2738
preparing,E2739
president,E2740
privateering,E2741
professed,E2742
prohibition,E2743
punctuality,E2744
recollected,E2745
relating,E2746
remotely,E2747
removal,E2748
rendered,E2749
renewal,E2750
repelling,E2751
reposed,E2752
resisted,E2753
retrenchment,E2754
safely,E2755
seduced,E2756
serve,E2757
terminate,E2758
thanks,E2759
transferred,E2760
tried,E2761
unavoidably,E2762
uncertain,E2763
ungrateful,E2764
unimpaired,E2765
unsafe,E2766
unshaken,E2767
volunteer,E2768
whenever,E2769
withdraw,E2770
adapted,E2771
adorned,E2772
advancing,E2773
affords,E2774
assembling,E2775
bear,E2776
beneficially,E2777
cling,E2778
columbia,E2779
compliance,E2780
confided,E2781
constancy,E2782
convenient,E2783
created,E2784
dangerous,E2785
deplore,E2786
devolve,E2787
disappointed,E2788
efficiency,E2789
emanating,E2790
esteem,E2791
exchanged,E2792
exercised,E2793
expended,E2794
faithfully,E2795
federal,E2796
felicity,E2797
flourish,E2798
fortify,E2799
fruit,E2800
grand,E2801
guarding,E2802
homeward,E2803
importation,E2804
imprudence,E2805
innovation,E2806
insecurity,E2807
irresistibly,E2808
justify,E2809
king,E2810
lamentably,E2811
magnanimity,E2812
misdirected,E2813
ocean,E2814
performing,E2815
piety,E2816
plenipotentiary,E2817
possessing,E2818
promulgated,E2819
proportioned,E2820
prussia,E2821
quickly,E2822
rapidity,E2823
ratified,E2824
record,E2825
regularity,E2826
rejoice,E2827
resided,E2828
residence,E2829
resist,E2830
returned,E2831
seasonable,E2832
self,E2833
simple,E2834
suddenly,E2835
suggest,E2836
surround,E2837
temple,E2838
treat,E2839
trusting,E2840
turning,E2841
unabating,E2842
unbecoming,E2843
uncommon,E2844
use,E2845
variety,E2846
vast,E2847
veneration,E2848
wished,E2849
abolished,E2850
accountability,E2851
accumulate,E2852
admits,E2853
adversary,E2854
amend,E2855
appropriate,E2856
appropriating,E2857
arriving,E2858
ask,E2859
asylum,E2860
atlantic,E2861
auction,E2862
augmentation,E2863
authorizing,E2864
avail,E2865
back,E2866
barbary,E2867
barrier,E2868
becoming,E2869
befriends,E2870
begun,E2871
behooves,E2872
belongs,E2873
bey,E2874
blockaded,E2875
bona,E2876
bravery,E2877
breathe,E2878
brings,E2879
capability,E2880
carriage,E2881
casual,E2882
caused,E2883
caution,E2884
certainty,E2885
cessation,E2886
chance,E2887
choose,E2888
circumference,E2889
circumscribing,E2890
citizenship,E2891
collected,E2892
compact,E2893
comply,E2894
conscientious,E2895
considerably,E2896
constituting,E2897
consume,E2898
consumption,E2899
contemplation,E2900
crew,E2901
denial,E2902
dependence,E2903
desirably,E2904
develop,E2905
devoutly,E2906
diminution,E2907
diplomatic,E2908
disabled,E2909
disallowing,E2910
discovering,E2911
discretion,E2912
discretionary,E2913
disinterested,E2914
dispelled,E2915
dispense,E2916
dissipation,E2917
door,E2918
duplication,E2919
earnings,E2920
earth,E2921
educated,E2922
element,E2923
embarking,E2924
emolument,E2925
enumeration,E2926
equilibrium,E2927
erected,E2928
erection,E2929
essay,E2930
establish,E2931
everyone,E2932
everything,E2933
exactly,E2934
exclusively,E2935
exigence,E2936
exists,E2937
fide,E2938
fishing,E2939
foreseen,E2940
fortune,E2941
founding,E2942
fraudulent,E2943
fugitive,E2944
geometric,E2945
gibraltar,E2946
globe,E2947
gone,E2948
gratification,E2949
habitual,E2950
habituated,E2951
honest,E2952
household,E2953
husbandry,E2954
implement,E2955
impost,E2956
income,E2957
incurred,E2958
injure,E2959
injuriously,E2960
interposed,E2961
introduce,E2962
intrusted,E2963
invade,E2964
invading,E2965
irregularity,E2966
irritation,E2967
jury,E2968
kept,E2969
larger,E2970
legislation,E2971
liberated,E2972
license,E2973
lieutenant,E2974
manifesting,E2975
mass,E2976
meant,E2977
modification,E2978
multiplication,E2979
multiplied,E2980
multiply,E2981
named,E2982
needful,E2983
oppressed,E2984
otherwise,E2985
perform,E2986
peril,E2987
perilous,E2988
permanently,E2989
pillar,E2990
pleased,E2991
postage,E2992
pressure,E2993
prevails,E2994
procured,E2995
projected,E2996
questionable,E2997
quietly,E2998
ramification,E2999
ratio,E3000
ration,E3001
reduce,E3002
reducing,E3003
refined,E3004
reformation,E3005
refuse,E3006
regulating,E3007
removing,E3008
residue,E3009
retained,E3010
reviewed,E3011
revisal,E3012
roll,E3013
salary,E3014
salutary,E3015
schooner,E3016
seasonably,E3017
secretary,E3018
seek,E3019
separate,E3020
shews,E3021
shorter,E3022
sister,E3023
slackened,E3024
slaughter,E3025
sold,E3026
squadron,E3027
stamp,E3028
sterret,E3029
strengthens,E3030
style,E3031
subsist,E3032
sugar,E3033
superintending,E3034
superiority,E3035
surcharge,E3036
susceptible,E3037
taxing,E3038
temperance,E3039
temptation,E3040
tender,E3041
test,E3042
thankful,E3043
threatened,E3044
threatens,E3045
thriving,E3046
traced,E3047
transcending,E3048
treasure,E3049
trial,E3050
tripolitan,E3051
trouble,E3052
try,E3053
unauthorized,E3054
undefined,E3055
unfounded,E3056
unhappy,E3057
unnecessarily,E3058
unoffending,E3059
untoward,E3060
useless,E3061
valuing,E3062
varying,E3063
wall,E3064
wanted,E3065
weighing,E3066
whilst,E3067
wilderness,E3068
wisely,E3069
wrong,E3070
yard,E3071
abolition,E3072
abridged,E3073
action,E3074
agreement,E3075
annually,E3076
anticipating,E3077
around,E3078
augmented,E3079
bashaw,E3080
bed,E3081
beloved,E3082
borrowing,E3083
bounty,E3084
breadth,E3085
canker,E3086
captain,E3087
captive,E3088
ceded,E3089
cession,E3090
choctaw,E3091
closed,E3092
competition,E3093
comprehended,E3094
convention,E3095
countervailing,E3096
cover,E3097
defeat,E3098
discrimination,E3099
dock,E3100
dry,E3101
emancipation,E3102
encouraging,E3103
